longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.51,34.3,24,6145.0,868.0,2710.0,875.0,7.5078,greater than 264725.0
-121.73,37.68,17,20354.0,3493.0,8768.0,3293.0,5.4496,between 179700.0 and 264725.0
-117.83,33.75,22,6433.0,1174.0,2703.0,1125.0,4.9957,greater than 264725.0
-117.06,32.79,21,3787.0,492.0,1246.0,457.0,9.6023,greater than 264725.0
-122.03,37.35,19,3811.0,1227.0,1930.0,1153.0,3.5154,greater than 264725.0
-117.87,34.08,33,4518.0,716.0,2037.0,764.0,5.6015,greater than 264725.0
-117.91,33.82,32,1408.0,307.0,1331.0,284.0,3.7014,between 119600.0 and 179700.0
-118.23,33.95,43,1683.0,520.0,2190.0,494.0,2.2391,between 119600.0 and 179700.0
-122.04,37.53,25,4458.0,922.0,2998.0,890.0,3.9667,between 179700.0 and 264725.0
-117.97,33.86,34,2138.0,490.0,1682.0,463.0,3.6006,between 119600.0 and 179700.0
-117.99,33.78,19,7399.0,1698.0,3554.0,1593.0,3.1049,between 119600.0 and 179700.0
-122.14,38.05,27,3794.0,772.0,1756.0,724.0,3.2891,between 119600.0 and 179700.0
-121.89,38.01,32,1000.0,188.0,663.0,212.0,4.0972,less than 119600.0
-114.58,33.63,29,1387.0,236.0,671.0,239.0,3.3438,less than 119600.0
-122.14,37.76,34,1513.0,231.0,545.0,211.0,5.5701,between 179700.0 and 264725.0
-117.95,34.07,37,1987.0,399.0,1279.0,378.0,4.1172,between 119600.0 and 179700.0
-122.74,38.44,23,2819.0,612.0,1644.0,546.0,2.6576,between 119600.0 and 179700.0
-121.93,37.7,3,2456.0,582.0,793.0,456.0,4.4087,between 179700.0 and 264725.0
-119.34,36.34,5,4505.0,834.0,1917.0,775.0,4.0144,between 119600.0 and 179700.0
-121.36,39.52,15,2490.0,527.0,1229.0,497.0,2.3917,less than 119600.0
-119.01,35.35,39,598.0,149.0,366.0,132.0,1.9125,less than 119600.0
-119.72,36.71,7,2456.0,463.0,1350.0,424.0,3.0179,less than 119600.0
-122.13,37.44,38,2835.0,447.0,1148.0,446.0,5.9277,greater than 264725.0
-119.69,36.69,36,1432.0,269.0,836.0,237.0,2.1563,less than 119600.0
-118.59,34.11,35,2396.0,472.0,1054.0,457.0,6.4504,greater than 264725.0
-118.24,33.98,37,1196.0,364.0,1622.0,327.0,2.125,less than 119600.0
-118.43,33.96,20,1901.0,270.0,704.0,254.0,8.7819,greater than 264725.0
-117.24,32.71,32,4164.0,701.0,1277.0,607.0,6.6661,greater than 264725.0
-120.99,37.68,30,1975.0,375.0,732.0,326.0,2.6932,less than 119600.0
-116.86,32.8,19,1747.0,291.0,848.0,290.0,4.875,between 179700.0 and 264725.0
-117.12,32.96,15,2869.0,405.0,1526.0,402.0,6.0175,between 179700.0 and 264725.0
-118.5,34.02,35,2914.0,934.0,1334.0,870.0,2.9934,greater than 264725.0
-117.24,32.94,12,2165.0,437.0,792.0,386.0,5.2648,greater than 264725.0
-121.94,38.35,8,3157.0,559.0,1758.0,569.0,4.412,between 119600.0 and 179700.0
-118.19,33.99,40,1547.0,434.0,1930.0,427.0,3.3869,between 119600.0 and 179700.0
-117.98,33.71,24,2308.0,464.0,1101.0,407.0,4.4766,between 179700.0 and 264725.0
-121.9,37.4,16,2998.0,603.0,1606.0,615.0,3.7622,between 119600.0 and 179700.0
-122.47,37.78,52,2275.0,412.0,1166.0,424.0,4.0652,greater than 264725.0
-122.13,37.15,39,2854.0,613.0,1338.0,518.0,3.9423,between 179700.0 and 264725.0
-117.9,33.73,31,1171.0,306.0,1690.0,301.0,3.2639,between 119600.0 and 179700.0
-122.42,37.79,52,2511.0,895.0,1202.0,804.0,2.6607,less than 119600.0
-118.46,34.23,16,6338.0,1768.0,4718.0,1632.0,3.0187,between 119600.0 and 179700.0
-117.97,33.82,26,4013.0,985.0,2442.0,922.0,3.7655,between 179700.0 and 264725.0
-118.44,34.0,41,1562.0,377.0,874.0,368.0,4.1083,greater than 264725.0
-118.24,34.02,48,542.0,150.0,571.0,114.0,1.8485,less than 119600.0
-118.74,34.28,21,4056.0,637.0,1974.0,634.0,5.9024,between 179700.0 and 264725.0
-118.12,33.95,35,1604.0,280.0,802.0,280.0,5.752,greater than 264725.0
-121.96,37.34,34,1461.0,299.0,739.0,276.0,3.4375,between 179700.0 and 264725.0
-118.33,34.0,52,1114.0,169.0,486.0,176.0,4.2917,between 179700.0 and 264725.0
-118.27,33.89,32,1969.0,397.0,1349.0,370.0,4.4659,between 119600.0 and 179700.0
-118.22,34.22,39,2686.0,417.0,1094.0,402.0,7.0059,greater than 264725.0
-119.67,34.44,32,3202.0,537.0,1316.0,538.0,5.2888,greater than 264725.0
-118.46,33.99,44,1122.0,287.0,531.0,256.0,4.0598,greater than 264725.0
-118.35,33.91,28,2108.0,534.0,1485.0,536.0,4.0775,between 179700.0 and 264725.0
-120.96,37.67,17,2434.0,511.0,1558.0,546.0,2.9219,less than 119600.0
-119.4,37.09,22,2211.0,477.0,773.0,288.0,3.3269,less than 119600.0
-120.7,36.99,32,320.0,73.0,222.0,78.0,2.9271,less than 119600.0
-118.31,33.84,52,1819.0,464.0,1068.0,424.0,3.625,greater than 264725.0
-118.1,34.07,29,1179.0,313.0,1255.0,308.0,2.5964,between 119600.0 and 179700.0
-117.28,34.12,36,2991.0,822.0,2378.0,751.0,1.3571,less than 119600.0
-117.17,34.05,24,2877.0,507.0,1141.0,474.0,4.2059,between 119600.0 and 179700.0
-119.24,34.27,32,4071.0,888.0,1900.0,874.0,3.2792,between 179700.0 and 264725.0
-118.09,34.12,45,2966.0,415.0,1231.0,409.0,7.8347,greater than 264725.0
-118.29,33.96,39,1340.0,409.0,1463.0,367.0,1.5294,less than 119600.0
-118.22,33.96,42,1380.0,331.0,1290.0,288.0,2.8,between 119600.0 and 179700.0
-117.32,34.03,13,3853.0,761.0,1685.0,669.0,3.9024,between 119600.0 and 179700.0
-122.49,37.99,27,5470.0,755.0,1916.0,764.0,6.994,greater than 264725.0
-118.52,34.26,21,8850.0,2139.0,4717.0,1979.0,3.7816,between 179700.0 and 264725.0
-117.23,32.75,23,2415.0,653.0,1275.0,596.0,3.1389,less than 119600.0
-117.09,32.7,15,869.0,217.0,887.0,216.0,1.4583,less than 119600.0
-115.57,32.78,29,2321.0,367.0,1173.0,360.0,4.0375,less than 119600.0
-122.25,37.81,39,854.0,242.0,389.0,228.0,3.125,between 179700.0 and 264725.0
-122.42,37.77,52,1176.0,493.0,1136.0,436.0,1.375,greater than 264725.0
-121.94,37.93,16,3421.0,427.0,1341.0,428.0,7.5695,greater than 264725.0
-118.23,33.91,34,661.0,146.0,742.0,143.0,2.1734,less than 119600.0
-122.5,37.92,32,2639.0,415.0,1013.0,408.0,6.1632,greater than 264725.0
-116.33,34.15,13,1808.0,411.0,735.0,320.0,1.5489,less than 119600.0
-117.05,33.03,16,87.0,20.0,32.0,21.0,4.3571,between 119600.0 and 179700.0
-121.44,38.64,25,1678.0,367.0,971.0,307.0,1.0398,less than 119600.0
-120.25,37.23,34,1656.0,328.0,1110.0,332.0,2.1845,less than 119600.0
-118.25,33.89,35,1582.0,391.0,1957.0,404.0,2.4537,less than 119600.0
-122.26,38.0,6,678.0,104.0,318.0,91.0,5.2375,between 179700.0 and 264725.0
-117.13,32.8,35,2129.0,382.0,1044.0,350.0,3.9732,between 119600.0 and 179700.0
-117.92,33.87,44,308.0,87.0,301.0,100.0,2.1991,between 179700.0 and 264725.0
-119.67,34.47,35,2700.0,422.0,1995.0,383.0,4.9757,greater than 264725.0
-122.24,37.82,52,3665.0,517.0,1470.0,520.0,6.155,greater than 264725.0
-122.48,38.54,37,1898.0,359.0,973.0,340.0,4.2096,between 179700.0 and 264725.0
-118.22,33.98,32,2643.0,737.0,2784.0,711.0,2.5352,between 179700.0 and 264725.0
-116.52,33.85,13,7559.0,1444.0,3189.0,1105.0,3.4886,less than 119600.0
-117.12,32.76,43,2336.0,644.0,1203.0,614.0,2.3594,between 119600.0 and 179700.0
-119.63,36.79,19,1317.0,189.0,517.0,187.0,4.526,between 119600.0 and 179700.0
-121.85,37.33,16,2987.0,874.0,4241.0,841.0,2.8024,between 119600.0 and 179700.0
-122.03,37.54,35,1867.0,343.0,1213.0,338.0,4.8214,between 179700.0 and 264725.0
-116.29,33.72,5,3584.0,760.0,1097.0,470.0,3.1771,between 119600.0 and 179700.0
-116.22,34.21,23,1175.0,468.0,355.0,151.0,2.2083,less than 119600.0
-118.24,33.88,37,1843.0,366.0,1207.0,351.0,2.4821,less than 119600.0
-121.8,37.27,10,3301.0,593.0,2190.0,575.0,6.223,between 179700.0 and 264725.0
-119.71,36.8,25,875.0,156.0,646.0,166.0,3.0,less than 119600.0
-123.81,39.34,17,1981.0,371.0,773.0,325.0,3.1563,greater than 264725.0
-118.17,33.79,36,948.0,303.0,1042.0,301.0,1.55,less than 119600.0
-117.25,32.82,19,5255.0,762.0,1773.0,725.0,7.8013,greater than 264725.0
-120.63,37.36,16,1605.0,282.0,866.0,284.0,4.0694,less than 119600.0
-117.82,33.84,25,1788.0,203.0,676.0,217.0,10.1299,greater than 264725.0
-117.87,35.73,13,2566.0,449.0,1181.0,414.0,4.1518,less than 119600.0
-117.14,32.8,33,2670.0,435.0,1256.0,431.0,3.9417,between 179700.0 and 264725.0
-120.26,38.13,17,301.0,94.0,122.0,47.0,4.0583,less than 119600.0
-120.55,38.12,10,1566.0,325.0,785.0,291.0,2.5,less than 119600.0
-118.3,33.93,40,2434.0,477.0,1646.0,453.0,3.2024,between 119600.0 and 179700.0
-121.83,39.73,52,1741.0,401.0,753.0,377.0,2.0064,less than 119600.0
-120.92,37.6,12,4485.0,805.0,2445.0,832.0,3.7611,between 119600.0 and 179700.0
-120.5,37.37,18,8606.0,1678.0,5303.0,1644.0,2.4012,less than 119600.0
-117.73,34.09,30,2345.0,496.0,1897.0,454.0,2.4375,less than 119600.0
-121.92,36.62,52,2584.0,599.0,790.0,444.0,2.5263,greater than 264725.0
-119.25,34.26,30,2948.0,827.0,1635.0,750.0,2.67,between 179700.0 and 264725.0
-118.02,33.73,26,3711.0,610.0,1902.0,597.0,5.5599,between 179700.0 and 264725.0
-121.27,37.97,39,1023.0,243.0,550.0,224.0,1.1141,less than 119600.0
-117.83,33.79,25,2070.0,513.0,1078.0,460.0,2.9312,between 179700.0 and 264725.0
-118.07,33.93,5,906.0,187.0,1453.0,158.0,4.125,between 119600.0 and 179700.0
-118.27,34.25,37,2489.0,454.0,1215.0,431.0,5.0234,between 179700.0 and 264725.0
-121.77,37.99,4,5623.0,780.0,2429.0,716.0,5.4409,between 179700.0 and 264725.0
-122.34,37.95,38,1340.0,298.0,766.0,241.0,3.2833,less than 119600.0
-117.12,33.49,4,21988.0,4055.0,8824.0,3252.0,3.9963,between 179700.0 and 264725.0
-117.16,32.71,52,845.0,451.0,1230.0,375.0,1.0918,less than 119600.0
-118.12,34.06,25,1526.0,388.0,1304.0,378.0,3.1892,between 179700.0 and 264725.0
-121.97,37.23,22,2781.0,523.0,1291.0,516.0,4.6065,greater than 264725.0
-118.58,34.25,23,4883.0,769.0,2119.0,725.0,5.521,greater than 264725.0
-122.21,37.84,34,3038.0,490.0,1140.0,496.0,7.0548,greater than 264725.0
-117.23,32.85,25,4229.0,601.0,1634.0,574.0,6.3955,greater than 264725.0
-117.17,32.73,52,408.0,143.0,313.0,143.0,1.815,less than 119600.0
-121.81,37.31,14,2731.0,578.0,1109.0,551.0,3.1382,between 119600.0 and 179700.0
-117.06,32.56,5,2706.0,925.0,3148.0,855.0,1.7301,between 119600.0 and 179700.0
-117.6,34.02,16,2103.0,348.0,1305.0,356.0,5.2849,between 119600.0 and 179700.0
-117.12,32.76,27,1426.0,364.0,792.0,353.0,2.0673,less than 119600.0
-122.32,37.93,33,296.0,73.0,216.0,63.0,2.675,less than 119600.0
-116.18,33.67,25,2888.0,654.0,2940.0,660.0,2.2141,less than 119600.0
-120.42,34.89,24,2020.0,307.0,855.0,283.0,5.0099,between 119600.0 and 179700.0
-118.31,33.99,47,1525.0,359.0,982.0,333.0,2.0915,between 119600.0 and 179700.0
-118.21,33.9,35,2420.0,579.0,2010.0,540.0,2.0817,less than 119600.0
-118.34,33.99,48,2009.0,335.0,919.0,297.0,4.8125,between 119600.0 and 179700.0
-121.75,36.91,52,1211.0,447.0,1102.0,392.0,1.6875,between 119600.0 and 179700.0
-118.34,34.06,52,1482.0,336.0,768.0,300.0,3.7167,greater than 264725.0
-118.22,34.52,7,4524.0,735.0,2298.0,717.0,6.5538,greater than 264725.0
-117.88,34.0,21,5459.0,1086.0,3394.0,1087.0,3.6308,between 179700.0 and 264725.0
-119.84,36.83,17,2273.0,298.0,700.0,263.0,6.8645,between 179700.0 and 264725.0
-119.05,35.32,11,7035.0,1455.0,3525.0,1387.0,3.4827,less than 119600.0
-122.46,37.78,52,2632.0,542.0,1364.0,544.0,3.4605,greater than 264725.0
-118.27,34.16,15,5036.0,1299.0,3164.0,1175.0,2.9148,between 179700.0 and 264725.0
-117.66,33.64,17,3173.0,501.0,1555.0,520.0,6.7079,between 179700.0 and 264725.0
-116.99,32.81,25,4436.0,758.0,1997.0,738.0,4.2386,between 179700.0 and 264725.0
-122.05,37.38,24,2424.0,501.0,1367.0,507.0,4.072,greater than 264725.0
-120.43,37.35,15,1613.0,203.0,673.0,213.0,5.9378,between 179700.0 and 264725.0
-117.83,34.11,29,2671.0,437.0,1484.0,445.0,4.9844,between 179700.0 and 264725.0
-117.98,34.07,28,441.0,106.0,504.0,108.0,2.9107,between 119600.0 and 179700.0
-118.59,34.21,34,1943.0,320.0,895.0,305.0,5.0462,between 179700.0 and 264725.0
-121.72,37.16,21,1062.0,179.0,631.0,185.0,4.7386,greater than 264725.0
-121.96,37.3,20,4228.0,1006.0,2334.0,1007.0,4.3081,between 179700.0 and 264725.0
-121.03,37.66,31,887.0,217.0,614.0,199.0,2.1528,less than 119600.0
-117.18,32.77,23,1215.0,225.0,592.0,224.0,3.4,between 179700.0 and 264725.0
-118.39,34.08,52,1244.0,304.0,444.0,282.0,3.5114,greater than 264725.0
-119.68,36.32,28,1325.0,276.0,873.0,240.0,2.5833,less than 119600.0
-118.23,33.92,24,1555.0,406.0,1665.0,361.0,1.6437,less than 119600.0
-118.24,33.9,35,1079.0,247.0,1055.0,243.0,2.375,less than 119600.0
-117.03,32.61,23,1553.0,216.0,778.0,229.0,5.1538,between 119600.0 and 179700.0
-122.28,37.87,46,1777.0,446.0,805.0,431.0,2.8676,between 179700.0 and 264725.0
-119.81,36.78,36,1650.0,313.0,660.0,298.0,3.0,less than 119600.0
-122.33,37.53,18,4493.0,760.0,1784.0,725.0,6.7042,greater than 264725.0
-117.68,34.0,5,3761.0,580.0,2335.0,648.0,5.7338,between 179700.0 and 264725.0
-118.17,33.97,31,3388.0,1059.0,3558.0,957.0,2.4049,between 119600.0 and 179700.0
-118.11,33.81,36,1252.0,209.0,558.0,214.0,3.9722,between 179700.0 and 264725.0
-117.99,33.79,29,2470.0,560.0,1589.0,513.0,3.1801,between 179700.0 and 264725.0
-118.21,34.56,12,2472.0,408.0,1048.0,380.0,4.7097,between 179700.0 and 264725.0
-122.27,37.78,13,2020.0,535.0,959.0,486.0,5.2601,greater than 264725.0
-118.14,33.91,34,1766.0,410.0,974.0,404.0,3.0703,between 179700.0 and 264725.0
-120.46,37.33,4,786.0,116.0,368.0,109.0,6.3215,between 119600.0 and 179700.0
-122.3,37.9,41,2053.0,435.0,873.0,415.0,3.4091,between 179700.0 and 264725.0
-118.45,34.03,41,1240.0,320.0,711.0,304.0,3.3482,greater than 264725.0
-118.36,33.91,41,2048.0,439.0,1191.0,429.0,3.8,between 179700.0 and 264725.0
-118.37,33.83,35,1207.0,207.0,601.0,213.0,4.7308,greater than 264725.0
-121.24,38.64,13,4491.0,689.0,1657.0,667.0,5.259,between 179700.0 and 264725.0
-117.25,33.21,9,1944.0,488.0,1992.0,453.0,2.066,between 119600.0 and 179700.0
-120.01,38.93,22,3080.0,610.0,1045.0,425.0,2.996,between 119600.0 and 179700.0
-121.25,38.14,16,1174.0,242.0,464.0,261.0,2.3,between 119600.0 and 179700.0
-118.1,34.12,49,3783.0,579.0,1601.0,539.0,6.3013,greater than 264725.0
-122.27,37.98,23,3455.0,479.0,1375.0,474.0,6.0289,between 179700.0 and 264725.0
-118.2,33.93,36,1191.0,345.0,1193.0,295.0,2.5185,between 119600.0 and 179700.0
-121.9,36.6,33,2461.0,649.0,1234.0,601.0,2.8727,between 179700.0 and 264725.0
-118.29,34.08,43,3056.0,1345.0,3920.0,1304.0,1.925,greater than 264725.0
-121.41,38.69,28,1601.0,308.0,848.0,305.0,3.6429,less than 119600.0
-117.08,32.76,27,1221.0,254.0,606.0,259.0,3.0833,between 119600.0 and 179700.0
-119.54,36.52,16,2703.0,415.0,1106.0,372.0,4.2045,between 119600.0 and 179700.0
-120.87,37.77,9,4838.0,920.0,2460.0,923.0,3.5959,between 119600.0 and 179700.0
-117.21,32.86,24,3596.0,494.0,1573.0,492.0,6.5382,greater than 264725.0
-117.24,33.23,21,1718.0,308.0,1194.0,312.0,3.4359,between 119600.0 and 179700.0
-122.26,37.88,52,2363.0,604.0,1558.0,573.0,2.944,greater than 264725.0
-121.8,37.27,17,3912.0,737.0,2693.0,746.0,5.0772,between 179700.0 and 264725.0
-121.47,41.12,22,2737.0,512.0,1168.0,442.0,2.83,less than 119600.0
-117.14,34.07,3,5542.0,828.0,2506.0,806.0,5.5875,between 119600.0 and 179700.0
-118.44,34.17,25,4966.0,1134.0,1941.0,958.0,3.8081,greater than 264725.0
-122.23,37.8,51,1590.0,414.0,949.0,392.0,1.9028,between 119600.0 and 179700.0
-122.08,37.04,34,2800.0,577.0,1353.0,512.0,4.1161,between 179700.0 and 264725.0
-118.94,36.32,10,2271.0,398.0,986.0,358.0,4.0703,between 119600.0 and 179700.0
-121.86,37.31,24,1939.0,652.0,1808.0,625.0,2.2259,less than 119600.0
-117.05,32.61,31,4033.0,715.0,2585.0,715.0,3.5096,between 119600.0 and 179700.0
-120.35,37.99,3,1167.0,306.0,422.0,186.0,2.4191,between 179700.0 and 264725.0
-122.26,37.82,37,3633.0,1085.0,1838.0,980.0,2.6104,between 179700.0 and 264725.0
-118.29,34.0,41,1807.0,493.0,1731.0,471.0,1.2347,less than 119600.0
-122.26,37.56,23,7283.0,1342.0,3399.0,1298.0,5.6683,greater than 264725.0
-117.88,33.66,26,6017.0,1244.0,2673.0,1135.0,3.5426,greater than 264725.0
-118.27,34.16,45,1865.0,360.0,973.0,349.0,3.6587,greater than 264725.0
-116.0,32.74,26,1134.0,280.0,329.0,158.0,1.4338,less than 119600.0
-122.02,37.6,32,1295.0,280.0,1156.0,300.0,3.5,between 119600.0 and 179700.0
-122.31,37.94,38,1794.0,349.0,810.0,335.0,3.8343,between 179700.0 and 264725.0
-122.2,37.77,49,2272.0,498.0,1621.0,483.0,2.4338,less than 119600.0
-121.51,38.54,34,2815.0,479.0,1075.0,471.0,3.9792,between 119600.0 and 179700.0
-118.15,34.18,45,2612.0,664.0,3117.0,584.0,2.3029,between 119600.0 and 179700.0
-121.85,38.0,26,3364.0,570.0,1806.0,566.0,4.2647,between 119600.0 and 179700.0
-118.06,34.0,34,5002.0,917.0,2597.0,893.0,3.9243,between 179700.0 and 264725.0
-118.9,34.14,35,1503.0,263.0,576.0,216.0,5.1457,greater than 264725.0
-117.9,33.65,30,1634.0,373.0,771.0,364.0,3.4125,greater than 264725.0
-120.98,38.99,17,3403.0,661.0,1540.0,622.0,3.6354,between 119600.0 and 179700.0
-119.78,34.44,28,2864.0,495.0,1364.0,482.0,4.835,greater than 264725.0
-118.3,34.05,51,1005.0,314.0,1227.0,306.0,2.4297,between 119600.0 and 179700.0
-118.58,34.21,24,2642.0,696.0,1649.0,633.0,3.0187,between 179700.0 and 264725.0
-119.9,37.49,13,2230.0,443.0,920.0,361.0,3.0,less than 119600.0
-122.05,37.55,23,4247.0,835.0,2357.0,823.0,5.1321,between 179700.0 and 264725.0
-118.38,34.05,40,2352.0,598.0,1133.0,563.0,3.238,greater than 264725.0
-121.54,38.54,36,1672.0,302.0,969.0,337.0,3.0536,less than 119600.0
-121.96,37.27,22,6114.0,1211.0,2983.0,1163.0,5.2533,greater than 264725.0
-119.05,36.06,23,2344.0,407.0,1184.0,406.0,3.1625,less than 119600.0
-118.87,34.18,21,5661.0,1369.0,3188.0,1308.0,3.4676,between 179700.0 and 264725.0
-119.82,36.72,25,2581.0,528.0,1642.0,509.0,1.6435,less than 119600.0
-116.98,33.93,33,376.0,83.0,267.0,88.0,2.1581,less than 119600.0
-122.66,38.47,23,2246.0,437.0,1035.0,386.0,3.7617,between 119600.0 and 179700.0
-118.96,35.37,40,1603.0,374.0,1026.0,337.0,1.365,less than 119600.0
-122.29,37.54,41,1743.0,349.0,811.0,349.0,4.9464,greater than 264725.0
-120.69,38.44,13,1473.0,265.0,597.0,228.0,4.2917,between 119600.0 and 179700.0
-115.57,32.83,31,1494.0,289.0,959.0,284.0,3.5282,less than 119600.0
-118.68,34.28,17,6488.0,1102.0,3199.0,1070.0,5.0962,between 179700.0 and 264725.0
-116.38,33.71,17,12509.0,2460.0,2737.0,1423.0,4.5556,between 179700.0 and 264725.0
-117.49,34.05,20,1483.0,249.0,660.0,194.0,3.9464,between 179700.0 and 264725.0
-121.79,36.85,28,1049.0,235.0,705.0,208.0,2.7321,between 119600.0 and 179700.0
-117.34,33.19,19,3575.0,525.0,1654.0,559.0,5.7409,greater than 264725.0
-118.13,34.14,23,5465.0,1494.0,2511.0,1359.0,3.4531,between 179700.0 and 264725.0
-119.32,36.32,35,2316.0,387.0,849.0,378.0,4.3816,less than 119600.0
-122.23,40.4,18,2102.0,377.0,1059.0,384.0,3.0556,less than 119600.0
-117.76,33.87,16,3182.0,429.0,1663.0,428.0,7.0592,greater than 264725.0
-121.69,36.52,15,4037.0,586.0,1596.0,557.0,8.0922,greater than 264725.0
-116.95,32.78,33,2432.0,443.0,1147.0,427.0,3.3906,between 119600.0 and 179700.0
-117.95,33.75,24,2027.0,358.0,1405.0,341.0,5.1416,between 179700.0 and 264725.0
-117.23,33.96,5,9179.0,1361.0,4573.0,1294.0,5.253,between 119600.0 and 179700.0
-117.84,33.9,24,1723.0,223.0,707.0,219.0,7.0352,greater than 264725.0
-120.45,39.8,47,2149.0,456.0,965.0,419.0,1.7829,less than 119600.0
-121.43,38.56,50,1533.0,288.0,532.0,257.0,2.5417,between 119600.0 and 179700.0
-122.03,37.86,29,3025.0,477.0,1035.0,452.0,6.112,greater than 264725.0
-116.78,33.0,7,12480.0,1946.0,5102.0,1697.0,5.5102,between 179700.0 and 264725.0
-115.37,32.82,30,1602.0,322.0,1130.0,335.0,3.5735,less than 119600.0
-119.76,36.79,32,2463.0,468.0,1261.0,486.0,3.3281,less than 119600.0
-118.46,34.0,39,614.0,174.0,538.0,159.0,2.3542,between 179700.0 and 264725.0
-117.83,33.93,14,1956.0,282.0,671.0,269.0,6.5841,greater than 264725.0
-117.65,33.59,8,2649.0,340.0,1238.0,354.0,8.0409,greater than 264725.0
-117.17,32.77,35,1399.0,274.0,695.0,281.0,3.767,between 119600.0 and 179700.0
-122.48,37.76,52,3260.0,653.0,1594.0,632.0,4.4094,greater than 264725.0
-118.04,34.05,32,1252.0,273.0,1337.0,263.0,2.6579,between 119600.0 and 179700.0
-118.17,33.94,17,1145.0,209.0,499.0,202.0,4.6389,between 119600.0 and 179700.0
-122.52,37.96,35,2012.0,346.0,818.0,352.0,5.2818,greater than 264725.0
-121.26,37.98,41,1633.0,433.0,885.0,413.0,0.9782,less than 119600.0
-118.07,34.56,5,10264.0,1821.0,5871.0,1790.0,4.2329,between 119600.0 and 179700.0
-118.5,34.04,52,3000.0,374.0,1143.0,375.0,15.0001,greater than 264725.0
-121.49,38.49,26,4629.0,832.0,2902.0,816.0,2.735,less than 119600.0
-118.03,33.84,28,3857.0,857.0,2328.0,830.0,4.0156,between 179700.0 and 264725.0
-118.14,34.69,35,2118.0,374.0,1108.0,360.0,3.4327,less than 119600.0
-118.74,34.05,19,3487.0,686.0,2782.0,584.0,7.9184,greater than 264725.0
-121.86,38.0,4,4075.0,927.0,2239.0,849.0,3.5857,between 119600.0 and 179700.0
-117.95,33.82,35,1068.0,190.0,514.0,174.0,4.0735,between 179700.0 and 264725.0
-121.96,37.34,42,2001.0,402.0,942.0,375.0,4.4453,between 179700.0 and 264725.0
-116.22,33.73,38,1695.0,352.0,1279.0,305.0,2.1217,less than 119600.0
-121.65,36.67,28,1926.0,556.0,1717.0,535.0,1.9385,between 119600.0 and 179700.0
-120.85,38.69,18,5928.0,1097.0,2697.0,1096.0,3.4872,between 119600.0 and 179700.0
-122.48,37.69,42,2993.0,512.0,1594.0,546.0,4.4821,between 179700.0 and 264725.0
-119.59,36.57,19,1733.0,303.0,911.0,281.0,3.5987,between 119600.0 and 179700.0
-122.0,36.98,20,2502.0,454.0,981.0,399.0,4.3,greater than 264725.0
-122.49,37.78,49,2176.0,441.0,1040.0,448.0,4.2414,greater than 264725.0
-117.06,33.78,17,2813.0,565.0,1345.0,488.0,2.5847,between 119600.0 and 179700.0
-121.43,37.76,7,2125.0,508.0,1358.0,464.0,3.6312,between 119600.0 and 179700.0
-122.46,37.75,52,1849.0,287.0,695.0,258.0,6.5372,greater than 264725.0
-118.17,33.77,39,2953.0,878.0,1379.0,785.0,2.1378,between 179700.0 and 264725.0
-121.82,37.31,22,2044.0,402.0,1925.0,429.0,3.7102,between 119600.0 and 179700.0
-122.02,37.31,35,2355.0,384.0,1248.0,378.0,5.9714,greater than 264725.0
-118.56,34.2,36,1544.0,308.0,891.0,286.0,4.175,between 179700.0 and 264725.0
-117.03,32.75,24,7879.0,1655.0,3898.0,1534.0,3.0897,between 179700.0 and 264725.0
-117.87,33.86,19,2232.0,448.0,1149.0,417.0,3.1534,greater than 264725.0
-117.7,33.68,29,5650.0,1084.0,3985.0,1056.0,2.8192,between 119600.0 and 179700.0
-118.27,33.94,39,2078.0,561.0,1901.0,504.0,1.1468,less than 119600.0
