city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Rio de Janeiro,85.0,2,2,1,12,accept,furnished,3499.0,greater than 6768.0
Rio de Janeiro,29.0,1,1,0,12,accept,furnished,580.0,between 2061.75 and 3581.5
Belo Horizonte,32.0,1,1,0,0,not accept,furnished,550.0,less than 2061.75
Sao Paulo,450.0,3,4,2,3,accept,not furnished,4187.0,greater than 6768.0
Porto Alegre,119.0,3,1,0,3,accept,not furnished,560.0,between 2061.75 and 3581.5
Sao Paulo,66.0,1,1,1,1,accept,furnished,550.0,between 2061.75 and 3581.5
Porto Alegre,71.0,2,1,0,1,accept,not furnished,330.0,less than 2061.75
Sao Paulo,129.0,3,2,2,6,accept,not furnished,1580.0,between 3581.5 and 6768.0
Sao Paulo,193.0,3,3,3,1,not accept,not furnished,3100.0,greater than 6768.0
Belo Horizonte,118.0,3,2,0,1,not accept,not furnished,350.0,less than 2061.75
Sao Paulo,50.0,1,1,0,12,accept,furnished,501.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,0,6,accept,not furnished,380.0,less than 2061.75
Rio de Janeiro,35.0,1,1,0,10,not accept,not furnished,498.0,less than 2061.75
Campinas,70.0,1,1,2,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,90.0,2,1,1,2,accept,not furnished,405.0,less than 2061.75
Sao Paulo,327.0,5,4,5,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,288.0,4,5,4,7,accept,not furnished,3600.0,greater than 6768.0
Sao Paulo,37.0,1,1,1,21,accept,not furnished,541.0,between 3581.5 and 6768.0
Porto Alegre,76.0,2,2,2,3,accept,not furnished,600.0,between 2061.75 and 3581.5
Rio de Janeiro,115.0,2,2,1,5,not accept,furnished,2500.0,greater than 6768.0
Rio de Janeiro,82.0,2,2,1,5,accept,not furnished,820.0,between 2061.75 and 3581.5
Sao Paulo,194.0,3,4,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,90.0,3,2,1,12,accept,not furnished,500.0,between 2061.75 and 3581.5
Porto Alegre,92.0,2,2,1,8,not accept,furnished,800.0,between 2061.75 and 3581.5
Belo Horizonte,90.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,90.0,3,2,1,2,accept,not furnished,945.0,between 2061.75 and 3581.5
Sao Paulo,137.0,2,2,1,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,120.0,4,4,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,300.0,4,4,3,3,accept,not furnished,2300.0,greater than 6768.0
Sao Paulo,35.0,1,1,0,4,accept,not furnished,320.0,less than 2061.75
Campinas,52.0,2,1,1,4,accept,furnished,320.0,between 2061.75 and 3581.5
Porto Alegre,32.0,1,1,0,0,accept,furnished,230.0,less than 2061.75
Rio de Janeiro,55.0,1,2,1,2,accept,not furnished,650.0,less than 2061.75
Porto Alegre,240.0,4,4,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,178.0,2,1,1,9,not accept,not furnished,2900.0,between 3581.5 and 6768.0
Sao Paulo,60.0,1,1,0,2,accept,not furnished,70.0,less than 2061.75
Sao Paulo,46.0,1,1,1,9,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,14,accept,not furnished,557.0,between 3581.5 and 6768.0
Sao Paulo,226.0,4,4,4,2,accept,not furnished,2850.0,greater than 6768.0
Sao Paulo,64.0,2,2,2,25,not accept,not furnished,865.0,between 3581.5 and 6768.0
Campinas,23.0,1,1,0,0,not accept,furnished,0.0,less than 2061.75
Porto Alegre,48.0,1,1,1,5,accept,furnished,240.0,less than 2061.75
Porto Alegre,106.0,3,3,1,7,accept,not furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,306.0,4,3,4,12,not accept,not furnished,3441.0,greater than 6768.0
Rio de Janeiro,95.0,3,1,0,2,accept,not furnished,528.0,between 3581.5 and 6768.0
Sao Paulo,130.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,90.0,3,1,1,2,not accept,not furnished,600.0,between 2061.75 and 3581.5
Belo Horizonte,180.0,4,2,2,0,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,90.0,3,2,1,3,accept,not furnished,500.0,between 2061.75 and 3581.5
Belo Horizonte,200.0,4,3,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,57.0,1,1,0,8,accept,furnished,300.0,between 3581.5 and 6768.0
Belo Horizonte,50.0,2,1,1,5,accept,not furnished,230.0,less than 2061.75
Sao Paulo,60.0,3,1,0,3,accept,not furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,81.0,2,1,1,3,not accept,not furnished,710.0,between 3581.5 and 6768.0
Campinas,50.0,1,1,0,4,accept,not furnished,418.0,less than 2061.75
Sao Paulo,167.0,3,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,180.0,3,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,105.0,4,2,1,3,accept,not furnished,505.0,between 2061.75 and 3581.5
Porto Alegre,58.0,2,1,0,2,accept,not furnished,299.0,less than 2061.75
Sao Paulo,165.0,3,3,2,2,accept,furnished,1150.0,between 3581.5 and 6768.0
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,148.0,3,3,0,6,accept,not furnished,2056.0,between 3581.5 and 6768.0
Belo Horizonte,180.0,4,3,2,8,accept,not furnished,970.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,2,0,3,accept,not furnished,1015.0,between 2061.75 and 3581.5
Porto Alegre,100.0,2,3,2,3,accept,furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,36.0,1,1,0,11,accept,not furnished,359.0,between 2061.75 and 3581.5
Sao Paulo,92.0,3,1,0,1,not accept,furnished,150.0,less than 2061.75
Porto Alegre,50.0,2,1,1,1,accept,not furnished,100.0,less than 2061.75
Belo Horizonte,45.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,102.0,2,1,0,3,accept,not furnished,407.0,between 2061.75 and 3581.5
Sao Paulo,136.0,3,2,1,10,not accept,furnished,1300.0,greater than 6768.0
Sao Paulo,54.0,1,1,1,13,not accept,furnished,679.0,between 3581.5 and 6768.0
Belo Horizonte,42.0,1,1,1,15,not accept,not furnished,410.0,between 2061.75 and 3581.5
Rio de Janeiro,230.0,4,2,2,1,accept,furnished,4000.0,greater than 6768.0
Rio de Janeiro,90.0,2,2,0,4,accept,not furnished,735.0,less than 2061.75
Sao Paulo,200.0,3,3,4,5,accept,not furnished,1950.0,between 3581.5 and 6768.0
Belo Horizonte,80.0,3,2,1,0,accept,not furnished,0.0,greater than 6768.0
Campinas,125.0,2,1,0,4,accept,not furnished,778.0,less than 2061.75
Sao Paulo,28.0,1,1,0,5,accept,furnished,255.0,less than 2061.75
Sao Paulo,300.0,3,2,0,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,80.0,2,2,1,8,accept,not furnished,760.0,between 3581.5 and 6768.0
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,127.0,3,2,2,9,accept,not furnished,1500.0,between 3581.5 and 6768.0
Belo Horizonte,428.0,5,5,4,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,48.0,2,1,1,3,accept,not furnished,470.0,between 2061.75 and 3581.5
Rio de Janeiro,80.0,2,2,2,12,accept,not furnished,900.0,less than 2061.75
Sao Paulo,40.0,1,1,0,1,accept,furnished,350.0,between 2061.75 and 3581.5
Rio de Janeiro,30.0,1,1,1,2,accept,not furnished,570.0,less than 2061.75
Sao Paulo,325.0,5,5,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,244.0,4,3,4,2,accept,not furnished,3460.0,greater than 6768.0
Sao Paulo,78.0,2,2,1,2,accept,not furnished,560.0,between 2061.75 and 3581.5
Sao Paulo,49.0,1,1,1,5,accept,not furnished,284.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,2,5,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,34.0,1,1,1,14,accept,not furnished,497.0,between 2061.75 and 3581.5
Belo Horizonte,150.0,4,1,3,4,accept,furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,208.0,4,5,2,2,accept,not furnished,2900.0,greater than 6768.0
Sao Paulo,262.0,3,5,3,4,accept,not furnished,2130.0,greater than 6768.0
Sao Paulo,38.0,1,1,1,2,accept,not furnished,335.0,less than 2061.75
Sao Paulo,556.0,6,7,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,56.0,2,1,0,4,accept,not furnished,300.0,less than 2061.75
Rio de Janeiro,40.0,1,1,0,2,accept,not furnished,359.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,1,5,not accept,furnished,420.0,less than 2061.75
Sao Paulo,108.0,3,2,2,6,accept,not furnished,1200.0,greater than 6768.0
Sao Paulo,45.0,1,1,1,1,not accept,furnished,3000.0,greater than 6768.0
Rio de Janeiro,140.0,3,1,1,3,accept,not furnished,1200.0,between 3581.5 and 6768.0
Sao Paulo,678.0,5,6,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,213.0,4,6,4,1,accept,furnished,3200.0,greater than 6768.0
Sao Paulo,197.0,3,4,3,24,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,160.0,3,3,3,10,accept,furnished,1850.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,3,2,1,9,accept,not furnished,1002.0,between 2061.75 and 3581.5
Porto Alegre,43.0,1,1,1,21,accept,furnished,888.0,between 2061.75 and 3581.5
Sao Paulo,170.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,38.0,1,1,0,1,not accept,not furnished,60.0,less than 2061.75
Rio de Janeiro,260.0,4,1,2,5,accept,furnished,3800.0,greater than 6768.0
Porto Alegre,80.0,2,2,1,6,accept,not furnished,580.0,between 3581.5 and 6768.0
Porto Alegre,140.0,3,2,2,3,accept,not furnished,686.0,between 3581.5 and 6768.0
Sao Paulo,30.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,140.0,4,2,1,9,accept,not furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,50.0,2,3,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,190.0,3,3,1,3,accept,not furnished,2150.0,greater than 6768.0
Porto Alegre,68.0,2,1,0,2,accept,not furnished,160.0,less than 2061.75
Porto Alegre,281.0,4,4,2,5,accept,not furnished,1300.0,between 3581.5 and 6768.0
Campinas,50.0,2,1,1,1,accept,not furnished,430.0,less than 2061.75
Sao Paulo,175.0,3,5,3,15,accept,not furnished,2312.0,greater than 6768.0
Porto Alegre,43.0,1,1,2,3,accept,furnished,500.0,between 2061.75 and 3581.5
Rio de Janeiro,64.0,2,1,1,1,accept,not furnished,810.0,between 3581.5 and 6768.0
Sao Paulo,245.0,3,5,4,3,accept,furnished,2300.0,greater than 6768.0
Belo Horizonte,80.0,3,2,1,1,accept,not furnished,280.0,less than 2061.75
Belo Horizonte,23.0,1,1,0,1,not accept,furnished,200.0,less than 2061.75
Campinas,300.0,3,3,4,0,accept,not furnished,1.0,between 3581.5 and 6768.0
Sao Paulo,73.0,3,2,2,4,accept,not furnished,650.0,between 2061.75 and 3581.5
Porto Alegre,100.0,3,3,1,5,not accept,not furnished,700.0,between 3581.5 and 6768.0
Sao Paulo,80.0,2,2,1,12,accept,not furnished,1200.0,greater than 6768.0
Belo Horizonte,50.0,2,1,1,1,accept,not furnished,100.0,less than 2061.75
Sao Paulo,450.0,4,4,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,230.0,4,6,4,12,accept,not furnished,2850.0,greater than 6768.0
Rio de Janeiro,70.0,1,2,1,3,accept,not furnished,1200.0,between 2061.75 and 3581.5
Sao Paulo,100.0,2,1,2,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,90.0,2,1,0,9,not accept,not furnished,1200.0,between 3581.5 and 6768.0
Belo Horizonte,51.0,2,1,0,2,accept,furnished,165.0,less than 2061.75
Sao Paulo,1000.0,4,5,7,5,accept,not furnished,8362.0,greater than 6768.0
Sao Paulo,20.0,1,1,0,1,not accept,furnished,0.0,less than 2061.75
Sao Paulo,102.0,3,2,1,4,accept,furnished,800.0,between 3581.5 and 6768.0
Sao Paulo,500.0,4,6,6,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,98.0,3,3,2,6,accept,not furnished,1100.0,between 2061.75 and 3581.5
Sao Paulo,505.0,3,5,0,12,not accept,not furnished,4906.0,greater than 6768.0
Sao Paulo,55.0,2,2,2,3,accept,not furnished,780.0,between 2061.75 and 3581.5
Sao Paulo,37.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,75.0,2,1,0,4,accept,not furnished,440.0,less than 2061.75
Rio de Janeiro,55.0,1,2,1,15,accept,furnished,695.0,between 2061.75 and 3581.5
Sao Paulo,100.0,2,2,2,15,accept,not furnished,1050.0,between 3581.5 and 6768.0
Sao Paulo,100.0,1,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,95.0,3,2,1,11,accept,not furnished,1334.0,greater than 6768.0
Sao Paulo,22.0,1,1,1,7,not accept,furnished,580.0,between 3581.5 and 6768.0
Belo Horizonte,143.0,3,2,3,11,not accept,not furnished,680.0,between 2061.75 and 3581.5
Campinas,48.0,2,1,1,8,accept,not furnished,380.0,less than 2061.75
Sao Paulo,200.0,3,2,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,33.0,1,1,1,5,accept,not furnished,842.0,between 2061.75 and 3581.5
Sao Paulo,287.0,4,5,4,5,accept,not furnished,3311.0,greater than 6768.0
Porto Alegre,60.0,2,2,1,4,accept,not furnished,375.0,less than 2061.75
Sao Paulo,145.0,3,3,2,7,accept,not furnished,1400.0,greater than 6768.0
Sao Paulo,650.0,4,6,6,0,accept,not furnished,0.0,greater than 6768.0
Campinas,136.0,4,5,2,10,accept,not furnished,1300.0,between 3581.5 and 6768.0
Sao Paulo,120.0,3,3,2,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,65.0,2,2,1,11,accept,not furnished,490.0,less than 2061.75
Sao Paulo,86.0,3,2,2,10,accept,furnished,550.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,1,12,not accept,not furnished,1088.0,between 3581.5 and 6768.0
Sao Paulo,189.0,4,3,3,14,accept,not furnished,3300.0,greater than 6768.0
Porto Alegre,100.0,2,2,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,73.0,2,1,1,8,accept,not furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,60.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,55.0,2,1,1,4,accept,not furnished,176.0,less than 2061.75
Sao Paulo,55.0,2,2,1,17,not accept,not furnished,700.0,between 2061.75 and 3581.5
Belo Horizonte,280.0,4,7,4,6,not accept,not furnished,350.0,between 3581.5 and 6768.0
Porto Alegre,55.0,2,1,0,1,not accept,not furnished,185.0,less than 2061.75
Sao Paulo,99.0,2,2,2,4,accept,not furnished,590.0,between 3581.5 and 6768.0
Sao Paulo,211.0,4,4,4,2,accept,not furnished,1800.0,between 3581.5 and 6768.0
Sao Paulo,140.0,4,3,2,10,accept,not furnished,2000.0,between 3581.5 and 6768.0
Sao Paulo,55.0,2,1,0,5,not accept,not furnished,337.0,less than 2061.75
Porto Alegre,50.0,2,1,1,4,accept,not furnished,600.0,less than 2061.75
Sao Paulo,121.0,3,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,30.0,1,1,0,7,accept,not furnished,700.0,between 2061.75 and 3581.5
Porto Alegre,50.0,2,1,1,0,accept,furnished,370.0,less than 2061.75
Sao Paulo,130.0,2,2,2,11,not accept,not furnished,2200.0,greater than 6768.0
Sao Paulo,30.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,21.0,1,1,0,20,not accept,not furnished,160.0,less than 2061.75
Campinas,154.0,3,3,1,14,not accept,not furnished,1700.0,greater than 6768.0
Rio de Janeiro,230.0,3,3,0,9,accept,not furnished,1950.0,greater than 6768.0
Rio de Janeiro,86.0,3,2,1,7,accept,furnished,1300.0,between 3581.5 and 6768.0
Porto Alegre,47.0,1,1,1,1,not accept,furnished,400.0,between 2061.75 and 3581.5
Porto Alegre,44.0,1,1,0,5,accept,not furnished,350.0,less than 2061.75
Sao Paulo,95.0,3,2,2,10,accept,not furnished,900.0,greater than 6768.0
Sao Paulo,190.0,3,3,3,6,accept,furnished,2800.0,greater than 6768.0
Sao Paulo,145.0,2,2,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,97.0,3,2,2,1,accept,not furnished,730.0,between 3581.5 and 6768.0
Sao Paulo,35.0,1,1,0,1,accept,not furnished,0.0,less than 2061.75
Sao Paulo,100.0,1,2,2,11,accept,not furnished,1884.0,greater than 6768.0
Sao Paulo,73.0,3,1,1,4,accept,furnished,1270.0,between 3581.5 and 6768.0
Porto Alegre,68.0,2,2,1,2,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,45.0,1,2,0,1,accept,not furnished,0.0,less than 2061.75
Campinas,375.0,4,5,0,0,accept,not furnished,1200.0,greater than 6768.0
Sao Paulo,180.0,3,4,3,3,accept,not furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,1,14,not accept,furnished,2200.0,between 3581.5 and 6768.0
Sao Paulo,112.0,2,3,2,2,accept,furnished,1890.0,between 3581.5 and 6768.0
Campinas,58.0,2,1,1,1,accept,not furnished,472.0,less than 2061.75
Porto Alegre,170.0,3,2,0,3,accept,furnished,1750.0,between 2061.75 and 3581.5
Porto Alegre,132.0,6,4,2,18,accept,not furnished,800.0,between 3581.5 and 6768.0
Sao Paulo,180.0,4,4,2,10,accept,not furnished,1900.0,greater than 6768.0
Sao Paulo,202.0,4,4,2,7,accept,not furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,61.0,3,2,1,4,accept,not furnished,550.0,between 3581.5 and 6768.0
Campinas,86.0,3,2,2,3,accept,not furnished,420.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,1,5,accept,furnished,766.0,between 2061.75 and 3581.5
Sao Paulo,96.0,3,3,2,1,accept,not furnished,948.0,between 3581.5 and 6768.0
Sao Paulo,280.0,4,4,3,17,accept,furnished,2400.0,greater than 6768.0
Sao Paulo,135.0,3,2,0,3,accept,not furnished,1400.0,between 3581.5 and 6768.0
Belo Horizonte,110.0,3,2,2,1,accept,not furnished,380.0,between 2061.75 and 3581.5
Sao Paulo,180.0,3,2,2,11,accept,not furnished,2750.0,greater than 6768.0
Sao Paulo,115.0,3,2,1,0,not accept,not furnished,0.0,greater than 6768.0
Sao Paulo,109.0,3,2,1,2,accept,not furnished,1450.0,greater than 6768.0
Rio de Janeiro,82.0,3,1,0,3,not accept,furnished,460.0,between 2061.75 and 3581.5
Belo Horizonte,573.0,4,3,6,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,60.0,1,2,1,5,accept,not furnished,750.0,between 2061.75 and 3581.5
Belo Horizonte,341.0,10,6,7,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,159.0,2,2,1,8,accept,furnished,1236.0,between 3581.5 and 6768.0
Sao Paulo,103.0,3,2,2,6,accept,not furnished,1150.0,between 3581.5 and 6768.0
Rio de Janeiro,80.0,2,2,1,7,accept,furnished,3985.0,greater than 6768.0
Belo Horizonte,230.0,4,2,1,2,accept,not furnished,300.0,between 2061.75 and 3581.5
Belo Horizonte,31.0,1,1,1,3,not accept,not furnished,550.0,less than 2061.75
Rio de Janeiro,88.0,2,3,1,9,not accept,furnished,1614.0,between 3581.5 and 6768.0
Campinas,79.0,2,1,1,3,not accept,not furnished,245.0,less than 2061.75
Belo Horizonte,80.0,3,2,1,1,accept,not furnished,305.0,less than 2061.75
Sao Paulo,92.0,3,2,2,11,accept,not furnished,660.0,between 2061.75 and 3581.5
Sao Paulo,58.0,2,1,1,3,accept,furnished,383.0,less than 2061.75
Sao Paulo,70.0,2,1,1,1,not accept,furnished,703.0,between 3581.5 and 6768.0
Sao Paulo,34.0,1,1,0,5,not accept,not furnished,347.0,less than 2061.75
Sao Paulo,30.0,1,1,0,1,accept,furnished,0.0,less than 2061.75
Campinas,74.0,3,1,1,4,accept,not furnished,308.0,less than 2061.75
Sao Paulo,76.0,1,1,1,14,not accept,furnished,1300.0,between 3581.5 and 6768.0
Rio de Janeiro,60.0,2,1,1,8,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,49.0,2,1,1,18,accept,furnished,370.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,192.0,3,2,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,200.0,3,3,2,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,81.0,2,1,0,6,accept,not furnished,1050.0,between 3581.5 and 6768.0
Belo Horizonte,55.0,2,1,1,1,accept,not furnished,200.0,less than 2061.75
Sao Paulo,53.0,2,1,1,1,accept,not furnished,550.0,less than 2061.75
Sao Paulo,200.0,4,4,2,8,accept,furnished,3000.0,between 3581.5 and 6768.0
Sao Paulo,270.0,4,5,3,19,accept,furnished,2500.0,greater than 6768.0
Sao Paulo,45.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,340.0,4,5,5,16,accept,furnished,5200.0,greater than 6768.0
Porto Alegre,60.0,2,1,0,1,accept,not furnished,326.0,less than 2061.75
Sao Paulo,70.0,1,1,2,9,accept,furnished,2150.0,greater than 6768.0
Sao Paulo,42.0,1,1,1,0,accept,furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,366.0,4,5,5,8,accept,furnished,4000.0,greater than 6768.0
Porto Alegre,130.0,2,1,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,285.0,4,5,4,6,accept,furnished,200000.0,greater than 6768.0
Rio de Janeiro,30.0,1,1,0,3,accept,not furnished,314.0,less than 2061.75
Porto Alegre,55.0,2,1,1,0,accept,furnished,0.0,less than 2061.75
Sao Paulo,71.0,3,2,1,2,accept,not furnished,530.0,between 2061.75 and 3581.5
Sao Paulo,310.0,3,3,2,16,not accept,not furnished,2720.0,greater than 6768.0
Rio de Janeiro,300.0,4,2,0,0,accept,not furnished,219.0,greater than 6768.0
Sao Paulo,115.0,3,1,2,5,accept,not furnished,945.0,between 3581.5 and 6768.0
Porto Alegre,55.0,1,1,1,3,accept,not furnished,250.0,between 2061.75 and 3581.5
Sao Paulo,63.0,2,2,1,18,accept,not furnished,784.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,2,1,4,accept,furnished,600.0,between 3581.5 and 6768.0
Campinas,85.0,3,2,1,3,not accept,furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,63.0,1,1,1,9,not accept,furnished,1283.0,greater than 6768.0
Sao Paulo,110.0,2,2,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,220.0,3,4,4,2,accept,not furnished,3167.0,greater than 6768.0
Sao Paulo,60.0,2,1,1,8,accept,not furnished,550.0,less than 2061.75
Sao Paulo,336.0,4,6,5,5,accept,not furnished,4950.0,greater than 6768.0
Rio de Janeiro,47.0,1,1,0,7,accept,furnished,730.0,between 2061.75 and 3581.5
Sao Paulo,200.0,3,3,2,7,accept,not furnished,3000.0,greater than 6768.0
Rio de Janeiro,45.0,1,1,1,2,not accept,furnished,50.0,between 2061.75 and 3581.5
Belo Horizonte,200.0,4,4,3,3,accept,not furnished,2000.0,between 3581.5 and 6768.0
Sao Paulo,74.0,2,1,2,9,accept,furnished,1100.0,greater than 6768.0
Sao Paulo,252.0,3,4,1,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,150.0,4,3,2,13,accept,not furnished,1200.0,between 3581.5 and 6768.0
Sao Paulo,40.0,2,1,1,2,accept,not furnished,0.0,less than 2061.75
Porto Alegre,650.0,4,6,5,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,260.0,4,3,1,11,accept,furnished,2585.0,greater than 6768.0
Sao Paulo,17.0,1,1,0,1,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,300.0,5,5,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,160.0,3,1,4,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,100.0,3,3,2,11,accept,furnished,1035.0,between 3581.5 and 6768.0
